"cell_index","species","sample_count","batch_count","normalization","batch","correlation","go_MF_enrichment","go_BP_enrichment","go_CC_enrichment","go_MF_prior","go_BP_prior","go_CC_prior","tfbs_enrichment","tfbs_prior"
23,"human",135,11,"tmm","none","pearson",0.181807903216688,0.254169257730793,0.256882808525072,0.0556843235909322,0.110407597942224,0.136525524337159,0.325117304539544,0.209395669625191
24,"human",129,5,"tmm","none","pearson",0.108630799300483,0.232846414977883,0.242413331961732,0.0250488632856702,0.0743236292562494,0.0982409217158729,0.363337105236087,0.278469293282584
25,"human",113,14,"tmm","none","pearson",0.159569995796048,0.246771965647709,0.27343703080896,0.0490060657017597,0.0915260344724041,0.129241486997778,0.382739775388866,0.294216563569756
26,"human",111,8,"tmm","none","pearson",0.155962800875274,0.206400437636761,0.236542669584245,0.0451312910284464,0.0692013129102845,0.113785557986871,0.344912472647702,0.249781181619256
27,"human",98,8,"tmm","none","pearson",0.133668874172185,0.204503311258278,0.219761589403974,0.0420132450331126,0.0720529801324503,0.0991258278145695,0.435814569536424,0.312582781456954
28,"human",97,5,"tmm","none","pearson",0.202111862728923,0.29923554968927,0.305835120717153,0.0615409998350107,0.111917725347852,0.14634548754331,0.350767200131991,0.236154649947753
29,"human",86,8,"tmm","none","pearson",0.210015267175573,0.346809160305344,0.275725190839695,0.0473893129770992,0.0938625954198473,0.0949618320610687,0.379175572519084,0.243053435114504
30,"human",74,8,"tmm","none","pearson",0.0720439859426369,0.0852511053168575,0.104353247931074,0.0253372633488267,0.0280013603899785,0.0526584287495749,0.368779049994332,0.258417412991724
31,"human",72,8,"tmm","none","pearson",0.177834919002314,0.291951658524042,0.300899974286449,0.0566212393931602,0.103625610696837,0.150064283877604,0.418719465158138,0.291745950115711
32,"human",70,4,"tmm","none","pearson",0.0525373134328358,0.132271973466003,0.103681592039801,0.0146600331674959,0.0454394693200663,0.0328358208955224,0.320729684908789,0.229320066334992
33,"human",67,3,"tmm","none","pearson",0.0510958046336882,0.131684408265498,0.130181590482154,0.0125860989355041,0.0351283656856606,0.0411396368190357,0.324170319348779,0.232122730118973
34,"human",66,7,"tmm","none","pearson",0.210344827586207,0.322235434007134,0.289179548156956,0.0590963139120095,0.129429250891795,0.140071343638526,0.313376932223543,0.213495838287753
35,"human",62,12,"tmm","none","pearson",0.211658058395699,0.34046590070623,0.345578159586803,0.0719405502266259,0.14040265626647,0.17892906082007,0.385369452935596,0.270001054073996
36,"human",59,6,"tmm","none","pearson",0.0685387031221134,0.123652934293984,0.127901964406675,0.0155181969333087,0.0339922409015333,0.0470472319724121,0.373914649916867,0.274770613954061
37,"human",58,5,"tmm","none","pearson",0.0806395550921098,0.178774186073456,0.14836056076932,0.0206812652068127,0.0607113891785425,0.0578727841501564,0.374753794461824,0.279052253504808
38,"human",56,4,"tmm","none","pearson",0.144831524842947,0.168132495716733,0.217989720159909,0.0435179897201599,0.053055396916048,0.125699600228441,0.354197601370645,0.257795545402627
39,"human",51,6,"tmm","none","pearson",0.0863472827116076,0.129899640219655,0.150918386669191,0.030612888973048,0.0482863094110964,0.0753645142965347,0.405415640977088,0.295966672978603
40,"human",51,3,"tmm","none","pearson",0.124126614439975,0.215488037264451,0.188968875714588,0.0367351259792505,0.0708765615075164,0.0793986872750371,0.318124073681982,0.19955536735126
41,"human",50,5,"tmm","none","pearson",0.0523138832997988,0.0876611017456088,0.110663983903421,0.0162053401490021,0.0227853608135298,0.0474740333895263,0.269237043884931,0.193593996410898
42,"human",49,4,"tmm","none","pearson",0.182850653038047,0.299984512931702,0.293686438490527,0.0418667079655155,0.0962779412523876,0.120902379846162,0.410923545506169,0.276650663362759
43,"human",48,2,"tmm","none","pearson",0.155066495645717,0.193613717680416,0.21386619860933,0.0585296698845609,0.0933639370822926,0.113683926280969,0.354080874907176,0.244042395193411
44,"human",46,4,"tmm","none","pearson",0.0865192403798101,0.208020989505247,0.17859820089955,0.0241129435282359,0.0699025487256372,0.0729635182408796,0.358383308345827,0.250812093953024
45,"human",46,2,"tmm","none","pearson",0.121751708314629,0.255873110878348,0.248291685370841,0.0386552945284054,0.107337024290488,0.123497431293331,0.325452641029478,0.219163050526211
46,"human",45,7,"tmm","none","pearson",0.118368841951041,0.17178438434772,0.194249435321409,0.0415725535681582,0.0699590989561077,0.104938648434162,0.343446676027105,0.252914962456504
47,"human",45,6,"tmm","none","pearson",0.0746464586192494,0.128050599677785,0.11963720985739,0.0259562026373889,0.0467211647473,0.0545975296855421,0.408616265886986,0.308789307237902
48,"human",44,2,"tmm","none","pearson",0.0846676370693838,0.168607472100922,0.184073265405143,0.0204391072295002,0.0559194565744784,0.0747816593886463,0.404961183891315,0.319687045123726
49,"human",44,6,"tmm","none","pearson",0.180119162804909,0.255181545042522,0.227733360492947,0.0568824158476346,0.0968579721953455,0.134898406070174,0.353669094057137,0.236339563069715
50,"human",43,5,"tmm","none","pearson",0.108913544514123,0.223187007557485,0.219381465401726,0.0309267299137053,0.0906362223294206,0.099640885458541,0.418341641207054,0.298601061263869
51,"human",41,3,"tmm","none","pearson",0.225910610094601,0.365716875318643,0.345720274174361,0.0608961649577975,0.118676712173568,0.138786608508469,0.392567835495383,0.26244830906928
52,"human",38,5,"tmm","none","pearson",0.111247662302966,0.182153352925461,0.192412503339567,0.0345711995725354,0.0667913438418381,0.100347314987978,0.418220678600053,0.305637189420251
53,"human",37,2,"tmm","none","pearson",0.172937543328922,0.288964517552152,0.268481754584988,0.05218377765173,0.100081931051869,0.133421566773807,0.324888132602256,0.21680216802168
54,"human",35,2,"tmm","none","pearson",0.0713005632360471,0.12884024577573,0.151689708141321,0.023489503328213,0.0444188428059396,0.0794930875576037,0.423323092677931,0.334037378392217
55,"human",29,5,"tmm","none","pearson",0.0383909287257019,0.106263498920086,0.11841252699784,0.0115010799136069,0.0284017278617711,0.0457343412526998,0.237580993520518,0.140496760259179
56,"human",28,3,"tmm","none","pearson",0.0886380564945855,0.159514123646365,0.163925972612158,0.0161003838881568,0.0480719647052083,0.0680685269008193,0.34017074428465,0.257606142210508
57,"human",28,4,"tmm","none","pearson",0.129287904205472,0.223751952334124,0.198588534737086,0.0352287846358535,0.0835888239717707,0.0908775380343611,0.391276681899693,0.272748307977093
58,"human",28,2,"tmm","none","pearson",0.0937337568582154,0.263413225527,0.276003465203581,0.0173260179035518,0.0764654923476754,0.101241697949755,0.421888535951487,0.305111175281548
59,"human",28,2,"tmm","none","pearson",0.110305622196725,0.232919578596015,0.203348284134766,0.0234171273599666,0.0864191092103891,0.0898612704704287,0.375664962970689,0.254824241159904
60,"human",27,2,"tmm","none","pearson",0.0794568607068607,0.119022869022869,0.118633056133056,0.0195556133056133,0.0416450103950104,0.0460628898128898,0.242528586278586,0.162876819126819
61,"human",27,2,"tmm","none","pearson",0.116519559199875,0.199979108998799,0.205776361832141,0.0389094897372957,0.0819449522118347,0.100590170783935,0.291116101739176,0.192771713584374
62,"human",26,2,"tmm","none","pearson",0.0915388421573479,0.111401710610023,0.12631653354068,0.0195801229942744,0.0395843641761504,0.0477132961051813,0.330246695412455,0.245635116985933
63,"human",25,4,"tmm","none","pearson",0.147942731845737,0.219334451180188,0.235392751193087,0.0426931510383078,0.0808074293821746,0.113310976396234,0.43621823810138,0.326712240423062
64,"human",24,2,"tmm","none","pearson",0.123171573858999,0.224119530416222,0.174273337937096,0.0339004331722016,0.0750831816184318,0.0646619373469772,0.227697909473288,0.157888128570532
65,"human",23,3,"tmm","none","pearson",0.0507283414260158,0.0934065934065934,0.0912982366470739,0.0144390493227703,0.0377587528750319,0.0415921288014311,0.321939688218758,0.20419115767953
66,"human",21,3,"tmm","none","pearson",0.121578974597755,0.242174970251953,0.222411919913084,0.0365254281131978,0.0871229758394123,0.114801593460603,0.443633917947126,0.328625381551037
67,"human",21,4,"tmm","none","pearson",0.150056369785795,0.261217587373168,0.25445321307779,0.0458850056369786,0.0914881623449831,0.113979706877114,0.319616685456595,0.219898534385569
68,"human",20,1,"tmm","none","pearson",0.124229127134725,0.211990037950664,0.191828747628083,0.0405597722960152,0.0790441176470588,0.074300284629981,0.382708728652751,0.297201138519924
1,"human",645,42,"uq","none","pearson",0.197626628075253,0.271953690303907,0.298697539797395,0.0776266280752533,0.124052098408104,0.180607814761216,0.497713458755427,0.36150506512301
2,"human",623,3,"uq","none","pearson",0.272759622798173,0.451337405847815,0.452167724334262,0.0929956704821778,0.197082023604768,0.255916019215942,0.493031255560168,0.342031907953265
3,"human",481,8,"uq","none","pearson",0.180325644504749,0.266960651289009,0.287584803256445,0.0694029850746269,0.112483039348711,0.17483039348711,0.52123473541384,0.367232021709634
4,"human",427,22,"uq","none","pearson",0.182500375206364,0.270548801841013,0.310120566311471,0.0671369253089199,0.120966531592376,0.185902246235429,0.419430686877783,0.30001500825454
5,"human",402,5,"uq","none","pearson",0.239480097481722,0.387273219604657,0.367289466558354,0.0914161927971839,0.17676685621446,0.206498781478473,0.503384782020038,0.348334687246141
6,"human",376,13,"uq","none","pearson",0.144939913377661,0.252241810528884,0.261819069114866,0.0506923686939547,0.100103702799976,0.132068565851278,0.499603489294211,0.354053559446105
7,"human",321,20,"uq","none","pearson",0.255636265805757,0.368307775087436,0.399677158999193,0.0797955340328222,0.1394135055152,0.207371536185096,0.508905030938929,0.351466236211999
8,"human",292,21,"uq","none","pearson",0.261310873555772,0.38581146744412,0.398283122772919,0.0978296080336897,0.171471763308498,0.221304394773783,0.505668934240363,0.349584278155707
9,"human",268,23,"uq","none","pearson",0.189927657206455,0.301558152476349,0.329493600445186,0.0716193656093489,0.128714524207012,0.1889816360601,0.456538675570395,0.316026711185309
10,"human",244,17,"uq","none","pearson",0.204732204732205,0.312889812889813,0.348628848628849,0.0675180675180675,0.117760617760618,0.181170181170181,0.48955548955549,0.348430848430848
11,"human",228,10,"uq","none","pearson",0.155916993830623,0.226808749298934,0.257655636567583,0.0453729669097028,0.080874929893438,0.13768928771733,0.451598429613012,0.324004486819966
12,"human",210,12,"uq","none","pearson",0.282415326719124,0.416980271410651,0.414984604858023,0.103774660736686,0.197342912532786,0.238567681605656,0.498916638157144,0.355912874900217
13,"human",199,12,"uq","none","pearson",0.140408935114053,0.231887483748966,0.257002718354804,0.0488712918094788,0.0858645550171375,0.144604656659969,0.422172320056731,0.294764212268053
14,"human",193,12,"uq","none","pearson",0.0990900533417007,0.195669909005334,0.201004079071227,0.0300596171948541,0.0708503294634452,0.0834640727957327,0.448572325070599,0.329463445246313
15,"human",187,16,"uq","none","pearson",0.22005953743989,0.328200137394092,0.365926265170598,0.0804327913899702,0.146038470345775,0.203343256239982,0.497309365697275,0.359228303182963
16,"human",170,10,"uq","none","pearson",0.26177082059435,0.397578574049162,0.488748929925401,0.067322979087685,0.122477681301211,0.23443805796747,0.457869634340223,0.30695854225266
17,"human",169,17,"uq","none","pearson",0.149211984293475,0.250013447367006,0.251465763003604,0.0542735732343607,0.0996718842450648,0.126028723575924,0.492765316551019,0.332903017589156
18,"human",169,12,"uq","none","pearson",0.222006220839813,0.388524772272828,0.399133525883137,0.0775938680293268,0.167684958898023,0.207842701621862,0.481670739835592,0.339535658742502
19,"human",163,11,"uq","none","pearson",0.173426937077483,0.257410296411856,0.321736869474779,0.057046281851274,0.0986999479979199,0.184607384295372,0.429121164846594,0.300624024960998
20,"human",150,13,"uq","none","pearson",0.139580565023976,0.204229013807846,0.219943382055578,0.0474319718065746,0.0768964122710729,0.112195967415795,0.416372985152233,0.30094170662661
21,"human",143,11,"uq","none","pearson",0.256936133173757,0.352083560004352,0.37955608747688,0.0911217495375911,0.163692742900664,0.212055271461212,0.479327603089979,0.327385485801327
22,"human",135,9,"uq","none","pearson",0.145722543352601,0.223699421965318,0.242832369942197,0.0508670520231214,0.0839884393063584,0.120751445086705,0.439595375722543,0.294739884393064
23,"human",135,11,"uq","none","pearson",0.187743795579174,0.263553620894341,0.270167900955396,0.0610548928712759,0.113969133359715,0.146870936740347,0.343264175476285,0.216914466617672
24,"human",129,5,"uq","none","pearson",0.128073243493468,0.243287727600041,0.259129719164695,0.0381133628227549,0.0838905462400988,0.117477625758667,0.365085896512704,0.266587799609094
25,"human",113,14,"uq","none","pearson",0.130863011230557,0.210077472824455,0.224250795748003,0.0474445979220467,0.0831181310431806,0.117350309290733,0.37859588012732,0.276559966368386
26,"human",111,8,"uq","none","pearson",0.119310722100656,0.180142231947484,0.189989059080963,0.0381291028446389,0.0634026258205689,0.0923960612691466,0.295514223194748,0.20246170678337
27,"human",98,8,"uq","none","pearson",0.133456953642384,0.201483443708609,0.220291390728477,0.0441854304635762,0.071046357615894,0.104741721854305,0.454834437086093,0.326039735099338
28,"human",97,5,"uq","none","pearson",0.187977781444206,0.274157179783314,0.302425342352747,0.06478578892372,0.108287961282517,0.155969861958973,0.357476764010339,0.23466974646648
29,"human",86,8,"uq","none","pearson",0.203053435114504,0.290870229007634,0.291969465648855,0.0538015267175573,0.0892824427480916,0.128732824427481,0.44024427480916,0.300885496183206
30,"human",74,8,"uq","none","pearson",0.0604806711257227,0.068132864754563,0.0947738351660809,0.0238635075388278,0.0232966783811359,0.0503911121188074,0.374900804897404,0.262045119600952
31,"human",72,8,"uq","none","pearson",0.188171766520957,0.293854461301106,0.31874517870918,0.0582669066598097,0.102185651838519,0.161429673437902,0.435793263049627,0.298482900488557
32,"human",70,4,"uq","none","pearson",0.0378109452736318,0.0876285240464345,0.0818573797678275,0.0133333333333333,0.0293200663349917,0.0267993366500829,0.381094527363184,0.267993366500829
33,"human",67,3,"uq","none","pearson",0.0728240450845335,0.145648090169067,0.153287413901064,0.0203506574827802,0.0418910457107076,0.0567313713212273,0.368440826549781,0.259611772072636
34,"human",66,7,"uq","none","pearson",0.211177170035672,0.326872770511296,0.326218787158145,0.0605826397146254,0.12538644470868,0.16307966706302,0.395362663495838,0.269084423305589
35,"human",62,12,"uq","none","pearson",0.196848318751976,0.321597976177928,0.33261304943607,0.0713608095288289,0.13644987878149,0.179666912617266,0.370190787393275,0.247707389058712
36,"human",59,6,"uq","none","pearson",0.0645359935956648,0.10690313442946,0.120820247552189,0.0168729601576452,0.0330069585565614,0.0513578422316645,0.419483958371821,0.297062627009052
37,"human",58,5,"uq","none","pearson",0.10728768393002,0.194473409801877,0.17616730390453,0.0287915652879157,0.0678368671069401,0.0725292550110068,0.382400648824006,0.275808133472367
38,"human",56,4,"uq","none","pearson",0.140376927470017,0.158366647629926,0.218389491719018,0.0419760137064535,0.0529411764705882,0.123586521987436,0.379897201599086,0.275556824671616
